Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Año Liquidado,Regalías causadas,Regalías causadas 2024
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,2014.0,1865586.71,3229369.051045751
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2015.0,1347864.63,2250853.847988359
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,2014.0,12502.08,21641.35819004525
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,2015.0,216403.0,361380.15229780524
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,2016.0,1710002.33,2674633.9680590574
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2017.0,1629193.0,2409756.8463108153
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2018.0,4590906.0,6523520.164259182
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2019.0,2775525.0,3822453.03
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2020.0,625000.0,829238.9210019268
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,2021.0,527000.0,688077.7398558968
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,2022.0,2025377.65,2503680.189911139
15325,Guayata,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,2023.0,1639599.3599999999,1791681.535024994
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,2015.0,692235.45,1155992.0719534375
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2013.0,1242928.0,2193158.7976937857
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2014.0,18722.92,32409.76046254399
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2015.0,321012.0,536070.9668970534
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2016.0,2414814.63,3777038.8511482114
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,4256968.0,6296527.0428525405
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,6693606.0,9511384.836153528
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,3726794.0,5132540.6968
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2020.0,720500.0,955946.628131021
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,742000.0,968792.5673113386
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,4551979.6,5626951.175944709
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,2312124.18,2526586.8608236136
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2013.0,1636720.0,2888008.691864189
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2014.0,2797963.0300000003,4843331.680387129
15325,Guayata,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,2015.0,804142.0,1342869.361464775
15332,Güican,Boyaca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2015-2016,2015.0,53530.0,89391.91948587364
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2013.0,2258929.7199999997,3985903.9210557328
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2014.0,43623783.370000005,75513668.24681246
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2015.0,26052922.62,43506832.82680247
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2016.0,49494998.62,77415686.65470074
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2017.0,40212963.31,59479425.48655569
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2018.0,241849870.28,343660381.0870986
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2019.0,201438013.17,277420431.73772395
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2020.0,229655312.86,304702598.1414181
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2021.0,219790121.70999998,286969051.5917823
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2022.0,1449907145.72,1792309596.1633463
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2023.0,725342981.02,792622671.9517131
15362,Iza,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2024.0,3378281.78,3378281.78
15362,Iza,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2023.0,135984563.13,148597905.53252083
15362,Iza,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2024.0,50356681.510000005,50356681.510000005
15362,Iza,Boyaca,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2013-2014,2013.0,120185.83,212069.0904240871
15362,Iza,Boyaca,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,2024.0,30799765.25,30799765.25
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2013-2014,2014.0,29524.0,51106.652589240824
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,2016.0,36222.0,56655.239522998294
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,2017.0,18361.0,27157.95209966706
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,2015.0,30405.0,50774.54347035285
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2013-2014,2013.0,94531894.74000001,166802466.92623702
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2013-2014,2014.0,99200545.0,171718188.25289088
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2015-2016,2015.0,142627453.02,238179372.2555402
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2015-2016,2016.0,85546660.0,133804497.61726293
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2017-2018,2017.0,46225863.0,68373169.9319085
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2017-2018,2018.0,33383494.0,47436801.42055303
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2019-2020,2019.0,20094642.0,27674340.9624
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2019-2020,2020.0,65679934.0,87142972.16262043
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2021-2022,2021.0,75933648.0,99142794.86689419
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2021-2022,2022.0,126018416.0,155778262.7369177
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),PUZOLANAS,Otros Min no Met (Ton),2023-2024,2023.0,133326483.0,145693273.33777672
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2013-2014,2013.0,6646497.75,11727811.27648943
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2013-2014,2014.0,8660768.58,14991968.939638007
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2015-2016,2015.0,6094621.84,10177656.357521523
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2015-2016,2016.0,294145.59,460076.4412810903
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2017-2018,2017.0,2662029.0,3937435.6554612825
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2017-2018,2018.0,6103756.0,8673228.191498142
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2019-2020,2020.0,1813972.0,2406745.8944123313
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2021-2022,2021.0,2455164.0,3205585.76109215
15362,Iza,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2021-2022,2022.0,22035620.0,27239436.194237504
15362,Iza,Boyaca,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2017-2018,2018.0,8375437.0,11901209.075938918
15362,Iza,Boyaca,Rocas Ornamentales (M3),SERPENTINA EN RAJON,Rocas Ornamentales (M3),2023-2024,2023.0,6910.0,7550.941839244624
15367,Jenesano,Boyaca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2013-2014,2013.0,53443.6,94301.76286995516
15367,Jenesano,Boyaca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2013-2014,2014.0,88545.09,153273.3760030166
15367,Jenesano,Boyaca,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2015-2016,2015.0,85298.49,142443.410243725
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,2015.0,231997.4,387421.8737480296
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2016.0,678627.0,1061448.1594548551
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2017.0,565753.0,836811.3324025347
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,2018.0,849616.0,1207275.2323565825
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2019.0,1335015.0,1838582.658
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2021.0,1068189.5,1394682.0054986726
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2022.0,279656.0,345698.0910151692
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,2023.0,514541.0,562267.60707768
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2014.0,661696.84,1145410.8698441428
15367,Jenesano,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,2016.0,208682.0,326401.8743895514
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2013.0,147195419.84,259727779.8893632
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2014.0,72363806.21000001,125263240.21167924
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2015.0,119551759.88,199644335.7666254
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2016.0,118541452.0,185412024.638728
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2017.0,427084277.03,631704936.446908
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2018.0,731235469.98,1039060554.3298142
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2019.0,426452804.56,587310802.440032
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2020.0,204313891.89,271080050.01050866
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2021.0,455699961.89,594984819.4111755
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2022.0,9477743503.83,11715957592.20418
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2023.0,4174750395.8599997,4561982262.301351
15368,Jerico - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2024.0,606473.29,606473.29
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2015-2016,2015.0,1000.0,1669.9405844549533
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2017-2018,2017.0,9593956.0,14190523.255504243
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2017-2018,2018.0,10136332.0,14403380.551382583
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2019-2020,2019.0,37499010.0,51643636.572
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2021-2022,2022.0,146258857.04,180798579.94389012
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2023.0,87312924.22,95411695.02164882
15368,Jerico - Boyaca,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2024.0,307368929.23,307368929.23
15401,La Victoria - Boyaca,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2019-2020,2020.0,94453125.0,125318731.93641618
15401,La Victoria - Boyaca,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2021-2022,2021.0,34977600.0,45668516.040955625
15401,La Victoria - Boyaca,Boyaca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,2013.0,523528.81,923771.7836412555
15401,La Victoria - Boyaca,Boyaca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2015.0,424465.30999999994,708831.8478622528
15401,La Victoria - Boyaca,Boyaca,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,2016.0,179606.59,280924.69704486086
15401,La Victoria - Boyaca,Boyaca,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,2013.0,1464358.0,2583874.2313901344
15401,La Victoria - Boyaca,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,2013.0,93981.0,165830.40768737986
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2013.0,150365097.89,265320708.28200892
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,2014.0,87991580.06,152315238.88716942
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2015.0,168913728.76,282075890.92793983
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2016.0,139257575.53,217814347.55243158
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2017.0,506251903.0,748802621.4279884
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2018.0,1114103852.67,1583103410.9545233
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2019.0,797983120.59,1098982353.676548
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2020.0,339958539.6,451050964.1012716
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2021.0,426701214.45000005,557122594.3691126
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,2022.0,2537119757.21,3136272623.309947
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2023.0,3518735742.84,3845118515.4639754
15403,La Uvita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2024.0,22131988.73,22131988.73
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2013-2014,2014.0,1836.18,3178.4654298642536
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2015-2016,2015.0,407.45,680.4172911361707
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2017-2018,2017.0,37252.04,55099.89205026313
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2021-2022,2021.0,219219.98,286224.64586272277
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2021-2022,2022.0,101854397.61,125907796.77631453
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2023.0,165307026.0,180640193.7691026
15403,La Uvita,Boyaca,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,2024.0,422194703.82000005,422194703.82000005
15407,Villa de Leyva,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,2019.0,923922.0,1272425.3784
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2013-2014,2013.0,8057273.0,14217138.213452913
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2013-2014,2014.0,58950.0,102043.66515837103
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2015-2016,2015.0,632442.99,1056142.216355038
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2015-2016,2016.0,1328883.0,2078520.9172061328
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2017-2018,2017.0,656134.0,970494.839222425
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2017-2018,2018.0,902725.0,1282741.3021048286
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2019-2020,2019.0,661448.23,910946.502356
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2019-2020,2020.0,5059934.71,6713431.678816956
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2021-2022,2021.0,2835951.1799999997,3702760.6798407277
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2021-2022,2022.0,6866784.720000001,8488408.505864825
15407,Villa de Leyva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2023-2024,2023.0,2937597.0,3210075.8457510117
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),GRANITO (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2015-2016,2015.0,501209.0,836989.2503940826
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2013-2014,2013.0,539221.02,951460.8440025623
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),MARMOL (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2013-2014,2014.0,823666.11,1425783.0149472095
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),MARMOL (BLOQUE MENOR A 1 M3),Rocas Ornamentales (M3),2013-2014,2014.0,329616.35,570572.6963549522
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2013-2014,2013.0,4691378.0,8277983.064189621
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2013-2014,2014.0,6227338.54,10779651.379195575
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2015-2016,2015.0,1148584.0,1918067.036255608
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2015-2016,2016.0,2228133.0,3485048.004088586
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2017-2018,2017.0,2730256.0,4038350.94318548
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2017-2018,2018.0,3205395.0,4554756.4940156825
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2019-2020,2019.0,6950549.0,9572296.0828
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2019-2020,2020.0,1107617.0,1469566.6015414258
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2021-2022,2021.0,3115844.28,4068203.206689419
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2021-2022,2022.0,4009511.2800000003,4956376.388848398
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MAYOR O IGUAL A 1 M3,Rocas Ornamentales (M3),2023-2024,2023.0,942608.0,1030040.2583511863
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2013-2014,2014.0,4053306.0,7016356.238310709
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2015-2016,2015.0,2169717.0,3623298.475081848
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2015-2016,2016.0,4163244.0,6511776.986712095
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2017-2018,2017.0,5886524.0,8706820.806358071
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2017-2018,2018.0,3916080.0,5564615.534461411
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2019-2020,2019.0,2306422.0,3176404.3784
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2019-2020,2020.0,2497224.0,3313272.5364161846
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2021-2022,2021.0,3242596.72,4233697.575638983
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2021-2022,2022.0,5697852.0,7043426.778924693
15407,Villa de Leyva,Boyaca,Rocas Ornamentales (M3),TRAVERTINO Y CALIZAS CRISTALINAS EN BLOQUE MENOR A 1 M3,Rocas Ornamentales (M3),2023-2024,2023.0,1150473.0,1257185.9204951203
15425,Macanal,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2013-2014,2013.0,34040171.0,60064219.73247917
15425,Macanal,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2015-2016,2015.0,83631.92,139660.33736388988
15425,Macanal,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2015-2016,2016.0,94360.25,147589.93333333335
15425,Macanal,Boyaca,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2013-2014,2014.0,345901.82,598763.1806234289
15425,Macanal,Boyaca,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2015-2016,2015.0,484678.89,809384.9488395781
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2013-2014,2013.0,654179086.0799999,1154305493.0805583
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2013-2014,2014.0,685886530.0,1187283721.865259
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2015-2016,2015.0,709433320.0,1184711493.0326178
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2015-2016,2016.0,575511651.9100001,900164278.2628644
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2017-2018,2017.0,760938909.19,1125512904.8828998
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2017-2018,2018.0,673568982.55,957118451.0605241
15442,Maripi,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2019-2020,2019.0,697187097.0,960166069.9884
